uuid,title,position,salary minimum,salary maximum,type,employmentType,categories,updatedAt,newPostingDate,skills,scrape_date,title_clean,salary midpoint,role,posting_month,scrape_month,active_month
00e01d1df4b1d4bbbb008be2bec76603,Quantity Surveyor (M&E - Tender),Executive,4200,5500,Monthly,['Full Time'],Engineering,2026-03-26T03:06:33,2026-03-26,"['Negotiation', 'Progress Monitoring', 'Active Team Player', 'Quantity Surveying', 'Time Management skills', 'Tendering', 'Pricing', 'Sourcing', 'Cost Control', 'Able To Work Independently', 'Eye for Details']",2026-04-05,Quantity Surveyor,4850,Quantity Surveyor,2026-03,2026-04,2026-04
01fe4504aeb89fabea8239d4f85f0c1e,Construction Engineer,Executive,3600,6000,Monthly,['Full Time'],Building and Construction,2026-03-26T07:28:43,2026-03-26,"['Liaising with project stakeholders', 'Technical Drawing', 'Planning', 'Construction', 'Written English', 'Construction Engineering', 'Architect', 'Site Management', 'Civil Engineering', 'develop work plans', 'Master Scheduling']",2026-04-05,Construction Engineer,4800,Construction Engineer,2026-03,2026-04,2026-03
01fe4504aeb89fabea8239d4f85f0c1e,Construction Engineer,Executive,3600,6000,Monthly,['Full Time'],Building and Construction,2026-03-26T07:28:43,2026-03-26,"['Liaising with project stakeholders', 'Technical Drawing', 'Planning', 'Construction', 'Written English', 'Construction Engineering', 'Architect', 'Site Management', 'Civil Engineering', 'develop work plans', 'Master Scheduling']",2026-04-05,Construction Engineer,4800,Construction Engineer,2026-03,2026-04,2026-04
016e7aae3615728bdf5a40edbe4867d2,Sales Engineer (B2B Semicon)| Up to $5500| East,Executive,4000,5500,Monthly,"['Permanent', 'Full Time']",Manufacturing,2026-03-17T09:29:58,2026-03-17,"['Negotiation', 'Sales', 'Interpersonal Skills', 'Consumables', 'Sales Engineering', 'Networking', 'Revenue Growth', 'Communication Skills', 'Business Development', 'Technical Sales', 'Technical Support']",2026-04-05,Sales Engineer Up To $5500 East,4750,Sales Engineer Up To $5500 East,2026-03,2026-04,2026-03
016e7aae3615728bdf5a40edbe4867d2,Sales Engineer (B2B Semicon)| Up to $5500| East,Executive,4000,5500,Monthly,"['Permanent', 'Full Time']",Manufacturing,2026-03-17T09:29:58,2026-03-17,"['Negotiation', 'Sales', 'Interpersonal Skills', 'Consumables', 'Sales Engineering', 'Networking', 'Revenue Growth', 'Communication Skills', 'Business Development', 'Technical Sales', 'Technical Support']",2026-04-05,Sales Engineer Up To $5500 East,4750,Sales Engineer Up To $5500 East,2026-03,2026-04,2026-04
03a451c4867703e09299f41f045bc1f1,Program Consultant,Executive,4000,5500,Monthly,['Full Time'],Sales / Retail,2026-03-30T08:52:21,2026-03-30,"['Excellent Communication Skills', 'Innovative Problem Solver', 'Microsoft Office', 'Interpersonal Skills', 'Critical Thinking', 'Counseling', 'Attention to Detail', 'Team Player', 'Customer Service', 'Business Development']",2026-04-05,Program Consultant,4750,Program Consultant,2026-03,2026-04,2026-03
03a451c4867703e09299f41f045bc1f1,Program Consultant,Executive,4000,5500,Monthly,['Full Time'],Sales / Retail,2026-03-30T08:52:21,2026-03-30,"['Excellent Communication Skills', 'Innovative Problem Solver', 'Microsoft Office', 'Interpersonal Skills', 'Critical Thinking', 'Counseling', 'Attention to Detail', 'Team Player', 'Customer Service', 'Business Development']",2026-04-05,Program Consultant,4750,Program Consultant,2026-03,2026-04,2026-04
0207b7635ef20627d8cf114659cc7eca,Project Engineer #67897,Junior Executive,4000,5500,Monthly,"['Permanent', 'Full Time']",Engineering,2026-04-02T09:18:35,2026-04-02,"['Technical Drawing', 'RFQ', 'Auditing', 'Project Planning', 'Project Assurance', 'EHS Management Systems', 'AutoCAD', 'Tracks expenditures', 'Medical Records', 'Electronics', 'Commissioning']",2026-04-05,Project Engineer,4750,Project Engineer,2026-04,2026-04,2026-04
034fc90a22c06865b36feac9eacc5830,Sales Executive (Sanitary Ware & Interior Solutions),Executive,3500,6000,Monthly,"['Permanent', 'Full Time']",Professional Services,2026-03-14T08:33:15,2026-03-14,"['Product Knowledge', 'Sales Presentations', 'Sales', 'Lifestyle', 'Lighting', 'Product Marketing', 'Architectural Design', 'Selling', 'Sales Process', 'Compliance', 'Interior Design', 'Furniture', 'Customer Satisfaction']",2026-04-05,Sales Executive,4750,Sales Executive,2026-03,2026-04,2026-03
034fc90a22c06865b36feac9eacc5830,Sales Executive (Sanitary Ware & Interior Solutions),Executive,3500,6000,Monthly,"['Permanent', 'Full Time']",Professional Services,2026-03-14T08:33:15,2026-03-14,"['Product Knowledge', 'Sales Presentations', 'Sales', 'Lifestyle', 'Lighting', 'Product Marketing', 'Architectural Design', 'Selling', 'Sales Process', 'Compliance', 'Interior Design', 'Furniture', 'Customer Satisfaction']",2026-04-05,Sales Executive,4750,Sales Executive,2026-03,2026-04,2026-04
00db5df745f59de416c64f6e1561bddd,Operation Analyst - Contract,Fresh/entry level,4000,5500,Monthly,['Contract'],Accounting / Auditing / Taxation,2026-03-23T02:33:48,2026-03-20,"['Internships', 'trade processing', 'Risk Management Solutions', 'Detail Oriented', 'Analytical Skills', 'Process Improvement', 'Relationship Management', 'Fast-paced', 'Equities Trading', 'Booking Systems', 'Client Sales', 'Presentation', 'compliance documentation', 'Exception Handling', 'IT Systems']",2026-04-05,Operation Analyst - Contract,4750,Operation Analyst - Contract,2026-03,2026-04,2026-03
00db5df745f59de416c64f6e1561bddd,Operation Analyst - Contract,Fresh/entry level,4000,5500,Monthly,['Contract'],Accounting / Auditing / Taxation,2026-03-23T02:33:48,2026-03-20,"['Internships', 'trade processing', 'Risk Management Solutions', 'Detail Oriented', 'Analytical Skills', 'Process Improvement', 'Relationship Management', 'Fast-paced', 'Equities Trading', 'Booking Systems', 'Client Sales', 'Presentation', 'compliance documentation', 'Exception Handling', 'IT Systems']",2026-04-05,Operation Analyst - Contract,4750,Operation Analyst - Contract,2026-03,2026-04,2026-04
01c925814ca2f1b02423c8010df4501d,sales representative,Fresh/entry level,4500,5000,Monthly,"['Part Time', 'Full Time']",Sales / Retail,2026-03-08T03:04:08,2026-03-08,"['Product Knowledge', 'CRM', 'Excellent Communication Skills', 'Techsavvy', 'Microsoft Office', 'Customer Experience', 'Customer Engagement', 'Customer Relationships', 'Customer Success', 'Selling', 'Finish', 'Customer Management', 'Excel', 'Team Player', 'Customer Service', 'Motions']",2026-04-05,Sales Representative,4750,Sales Representative,2026-03,2026-04,2026-03
01c925814ca2f1b02423c8010df4501d,sales representative,Fresh/entry level,4500,5000,Monthly,"['Part Time', 'Full Time']",Sales / Retail,2026-03-08T03:04:08,2026-03-08,"['Product Knowledge', 'CRM', 'Excellent Communication Skills', 'Techsavvy', 'Microsoft Office', 'Customer Experience', 'Customer Engagement', 'Customer Relationships', 'Customer Success', 'Selling', 'Finish', 'Customer Management', 'Excel', 'Team Player', 'Customer Service', 'Motions']",2026-04-05,Sales Representative,4750,Sales Representative,2026-03,2026-04,2026-04
00a08c2302ff67310e1e136a8d5a6099,Quantity Surveyor (Leading MNC / 5 days),Executive,4000,5500,Monthly,['Permanent'],Building and Construction,2026-03-16T04:45:15,2026-03-16,"['Negotiation', 'Microsoft Office', 'Microsoft Excel', 'Construction', 'Quantity Surveying', 'Administration', 'Estimates', 'Procurement', 'AutoCAD', 'Team Player', 'Civil Engineering', 'Tendering', 'Pricing', 'Sourcing', 'Cost Control']",2026-04-05,Quantity Surveyor,4750,Quantity Surveyor,2026-03,2026-04,2026-03
00a08c2302ff67310e1e136a8d5a6099,Quantity Surveyor (Leading MNC / 5 days),Executive,4000,5500,Monthly,['Permanent'],Building and Construction,2026-03-16T04:45:15,2026-03-16,"['Negotiation', 'Microsoft Office', 'Microsoft Excel', 'Construction', 'Quantity Surveying', 'Administration', 'Estimates', 'Procurement', 'AutoCAD', 'Team Player', 'Civil Engineering', 'Tendering', 'Pricing', 'Sourcing', 'Cost Control']",2026-04-05,Quantity Surveyor,4750,Quantity Surveyor,2026-03,2026-04,2026-04
01937cc1c0238cf4c86f6a47bb81e276,masseur,Fresh/entry level,3800,5500,Monthly,['Full Time'],Personal Care / Beauty,2026-03-10T10:52:17,2026-03-10,"['Qualified massage therapist', 'Massage', 'Chair Massage', 'Customer Service Delivery', 'Customer Service Management', 'Thai Massage', 'Medical Massage', 'Deep Tissue Massage', 'Therapeutic Massage', 'Customer Service', 'Customer Services']",2026-04-05,Masseur,4650,Masseur,2026-03,2026-04,2026-03
01937cc1c0238cf4c86f6a47bb81e276,masseur,Fresh/entry level,3800,5500,Monthly,['Full Time'],Personal Care / Beauty,2026-03-10T10:52:17,2026-03-10,"['Qualified massage therapist', 'Massage', 'Chair Massage', 'Customer Service Delivery', 'Customer Service Management', 'Thai Massage', 'Medical Massage', 'Deep Tissue Massage', 'Therapeutic Massage', 'Customer Service', 'Customer Services']",2026-04-05,Masseur,4650,Masseur,2026-03,2026-04,2026-04
00413d7d6958578f4b06134f31d68726,(ADT) ‼️LONG TERM COST ACCOUNTANT NEEDED ‼️,Executive,4000,5000,Monthly,['Permanent'],Accounting / Auditing / Taxation,2026-03-06T06:25:24,2026-03-06,"['Budgets', 'Cost', 'Life Cycle Costing and Analysis', 'Cost analysis for projects', 'finance reports', 'finance matters', 'Invoice finance', 'Costing', 'Cost Analysis', 'Cost Control']",2026-04-05,Long Term Cost Accountant Needed,4500,Long Term Cost Accountant Needed,2026-03,2026-04,2026-03
00413d7d6958578f4b06134f31d68726,(ADT) ‼️LONG TERM COST ACCOUNTANT NEEDED ‼️,Executive,4000,5000,Monthly,['Permanent'],Accounting / Auditing / Taxation,2026-03-06T06:25:24,2026-03-06,"['Budgets', 'Cost', 'Life Cycle Costing and Analysis', 'Cost analysis for projects', 'finance reports', 'finance matters', 'Invoice finance', 'Costing', 'Cost Analysis', 'Cost Control']",2026-04-05,Long Term Cost Accountant Needed,4500,Long Term Cost Accountant Needed,2026-03,2026-04,2026-04
00a0cd828fe7eb291ec7b00baf73acba,Business Development Executive,Executive,3000,6000,Monthly,['Full Time'],Admin / Secretarial,2026-03-09T10:39:32,2026-03-09,"['Negotiation', 'Multi Tasking', 'Microsoft Excel', 'Telemarketing', 'Interpersonal Skills', 'Relationship Management', 'Sales and Business Development', 'Customer Service', 'Customer Communication', 'Business Development', 'Use case writing']",2026-04-05,Business Development Executive,4500,Business Development Executive,2026-03,2026-04,2026-03
00a0cd828fe7eb291ec7b00baf73acba,Business Development Executive,Executive,3000,6000,Monthly,['Full Time'],Admin / Secretarial,2026-03-09T10:39:32,2026-03-09,"['Negotiation', 'Multi Tasking', 'Microsoft Excel', 'Telemarketing', 'Interpersonal Skills', 'Relationship Management', 'Sales and Business Development', 'Customer Service', 'Customer Communication', 'Business Development', 'Use case writing']",2026-04-05,Business Development Executive,4500,Business Development Executive,2026-03,2026-04,2026-04
01c2478784dfbaa7513c2589b1d28a91,SCM Planner (Hi-Tech industry / West Central)  [SAS],Executive,4000,5000,Monthly,"['Permanent', 'Full Time']",Information Technology,2026-03-18T07:34:27,2026-03-18,"['Forecasting', 'Management Skills', 'Microsoft Office', 'Data Analysis', 'Analytical Skills', 'Interpersonal Skills', 'ERP', 'Supply Chain', 'Administration', 'MS Office', 'Procurement', 'Inventory Management', 'SAP', 'Compliance', 'Project Management', 'Trade Compliance', 'Demand Planning', 'Audits', 'Supply Chain Management', 'Data Visualization']",2026-04-05,Scm Planner,4500,Scm Planner,2026-03,2026-04,2026-03
01c2478784dfbaa7513c2589b1d28a91,SCM Planner (Hi-Tech industry / West Central)  [SAS],Executive,4000,5000,Monthly,"['Permanent', 'Full Time']",Information Technology,2026-03-18T07:34:27,2026-03-18,"['Forecasting', 'Management Skills', 'Microsoft Office', 'Data Analysis', 'Analytical Skills', 'Interpersonal Skills', 'ERP', 'Supply Chain', 'Administration', 'MS Office', 'Procurement', 'Inventory Management', 'SAP', 'Compliance', 'Project Management', 'Trade Compliance', 'Demand Planning', 'Audits', 'Supply Chain Management', 'Data Visualization']",2026-04-05,Scm Planner,4500,Scm Planner,2026-03,2026-04,2026-04
03bec1b73414da83c32e210fb44b4c20,Intern (Finance and Investment),Fresh/entry level,3000,6000,Monthly,"['Part Time', 'Permanent', 'Full Time']",Banking and Finance,2026-03-30T05:17:05,2026-03-30,"['B2C', 'Asset Management', 'Interpersonal Skills', 'Career Development', 'Market Analysis', 'ETFs', 'Risk Management', 'Financial Markets', 'Investment Management', 'B2B', 'Portfolio Management', 'Finance', 'Unit Trusts', 'Wealth Preservation', 'Equities']",2026-04-05,Intern,4500,Intern,2026-03,2026-04,2026-03
03bec1b73414da83c32e210fb44b4c20,Intern (Finance and Investment),Fresh/entry level,3000,6000,Monthly,"['Part Time', 'Permanent', 'Full Time']",Banking and Finance,2026-03-30T05:17:05,2026-03-30,"['B2C', 'Asset Management', 'Interpersonal Skills', 'Career Development', 'Market Analysis', 'ETFs', 'Risk Management', 'Financial Markets', 'Investment Management', 'B2B', 'Portfolio Management', 'Finance', 'Unit Trusts', 'Wealth Preservation', 'Equities']",2026-04-05,Intern,4500,Intern,2026-03,2026-04,2026-04
02704364e466f72199e60a0b6771271a,Early Intervention Teacher (East),Executive,4000,5000,Monthly,['Full Time'],Education and Training,2026-03-11T09:01:02,2026-03-11,"['Patient Care', 'Child Development', 'Learning Needs Analysis', 'Learning Disabilities', 'ADHD', 'Early Childhood Education', 'special needs students', 'Early Intervention', 'Early Intervention (Education)', 'students with special needs', 'Multicultural Education', 'Child Support']",2026-04-05,Early Intervention Teacher,4500,Early Intervention Teacher,2026-03,2026-04,2026-03
02704364e466f72199e60a0b6771271a,Early Intervention Teacher (East),Executive,4000,5000,Monthly,['Full Time'],Education and Training,2026-03-11T09:01:02,2026-03-11,"['Patient Care', 'Child Development', 'Learning Needs Analysis', 'Learning Disabilities', 'ADHD', 'Early Childhood Education', 'special needs students', 'Early Intervention', 'Early Intervention (Education)', 'students with special needs', 'Multicultural Education', 'Child Support']",2026-04-05,Early Intervention Teacher,4500,Early Intervention Teacher,2026-03,2026-04,2026-04
0238cf0f26a93e6a12698c2cbfdab6a8,IR Radiology Nurse (Private clinic / Central / Office hours),Executive,4000,5000,Monthly,"['Permanent', 'Full Time']",Environment / Health,2026-03-23T08:59:07,2026-03-23,"['Healthcare Industry', 'Wound Care', 'Quality Improvement', 'Surgery', 'Healthcare', 'Infection Control', 'Radiation Safety', 'Interventions', 'Radiation', 'Nursing', 'Interventional Radiology', 'Biopsy', 'Aseptic Technique', 'Nursing Care', 'Radiology']",2026-04-05,Ir Radiology Nurse,4500,Ir Radiology Nurse,2026-03,2026-04,2026-03
0238cf0f26a93e6a12698c2cbfdab6a8,IR Radiology Nurse (Private clinic / Central / Office hours),Executive,4000,5000,Monthly,"['Permanent', 'Full Time']",Environment / Health,2026-03-23T08:59:07,2026-03-23,"['Healthcare Industry', 'Wound Care', 'Quality Improvement', 'Surgery', 'Healthcare', 'Infection Control', 'Radiation Safety', 'Interventions', 'Radiation', 'Nursing', 'Interventional Radiology', 'Biopsy', 'Aseptic Technique', 'Nursing Care', 'Radiology']",2026-04-05,Ir Radiology Nurse,4500,Ir Radiology Nurse,2026-03,2026-04,2026-04
0120b018c853d053ecc954cde01fa0c7,Project Engineer,Executive,3000,6000,Monthly,['Contract'],Building and Construction,2026-03-10T06:58:34,2026-03-10,"['Leadership', 'Microsoft Office', 'Construction', 'Analytical Skills', 'Quantity Surveying', 'Interpersonal Skills', 'Electrical', 'MS Project', 'Project Planning', 'Compliance', 'Project Management', 'Communication Skills', 'AutoCAD', 'Scheduling', 'Commissioning', 'Able To Work Independently', 'Technical Support']",2026-04-05,Project Engineer,4500,Project Engineer,2026-03,2026-04,2026-03
0120b018c853d053ecc954cde01fa0c7,Project Engineer,Executive,3000,6000,Monthly,['Contract'],Building and Construction,2026-03-10T06:58:34,2026-03-10,"['Leadership', 'Microsoft Office', 'Construction', 'Analytical Skills', 'Quantity Surveying', 'Interpersonal Skills', 'Electrical', 'MS Project', 'Project Planning', 'Compliance', 'Project Management', 'Communication Skills', 'AutoCAD', 'Scheduling', 'Commissioning', 'Able To Work Independently', 'Technical Support']",2026-04-05,Project Engineer,4500,Project Engineer,2026-03,2026-04,2026-04
00aff374d33d815c5bda14986f2ae8fc,Sales Executive (Security Screening Technology),Executive,4000,5000,Monthly,"['Permanent', 'Full Time']",Engineering,2026-03-15T05:41:54,2026-03-15,"['Negotiation', 'Customer Retention', 'Account Management', 'Sales', 'Microsoft Excel', 'Outsourcing', 'Sales Management', 'Selling', 'Solution Focused', 'Consulting', 'Team Player', 'Business Process', 'Regulatory Requirements', 'Customer Service', 'Business Development', 'Customer Orientation']",2026-04-05,Sales Executive,4500,Sales Executive,2026-03,2026-04,2026-03
